Location ID,Program Category,total_weekly_hours,total_program_hours,total_weekly_hours_60,total_program_hours_60,total_weekly_hours_14,total_program_hours_14,Hours_% Over60_Weekly,Hours_% Over60_Total,Hours_% Under14_Weekly,Hours_% Under14_Total,_id,Parent Location ID,Location Name,Location Type,Accessibility,Intersection,TTC Information,District,Street No,Street No Suffix,Street Name,Street Type,Street Direction,Postal Code,Description,PC,postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
189,Arts,41.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,117.0,North Toronto Memorial Community Centre,crc,None,None,None,North York,200,None,Eglinton,Ave,W,M4R 1A7,"Check the Drop-In Programs tab for hours for the outdoor pool (summer) or the outdoor rink (winter).<br><br>North Toronto Memorial Community Centre is a multi-use complex with a gymnasium, multipurpose rooms, and indoor and outdoor pools. A family/universal change room is available at this location.",M4R,M4R,CA,Central Toronto (North Toronto West),Ontario,ON,Toronto,8133394.0,,,43.7143,-79.4065,6.0
189,Swimming,540.6,1494.0,0.0,0.0,135.5,425.0,0.0,0.0,25.1,28.4,160,117.0,North Toronto Memorial Community Centre,crc,None,None,None,North York,200,None,Eglinton,Ave,W,M4R 1A7,"Check the Drop-In Programs tab for hours for the outdoor pool (summer) or the outdoor rink (winter).<br><br>North Toronto Memorial Community Centre is a multi-use complex with a gymnasium, multipurpose rooms, and indoor and outdoor pools. A family/universal change room is available at this location.",M4R,M4R,CA,Central Toronto (North Toronto West),Ontario,ON,Toronto,8133394.0,,,43.7143,-79.4065,6.0
189,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,117.0,North Toronto Memorial Community Centre,crc,None,None,None,North York,200,None,Eglinton,Ave,W,M4R 1A7,"Check the Drop-In Programs tab for hours for the outdoor pool (summer) or the outdoor rink (winter).<br><br>North Toronto Memorial Community Centre is a multi-use complex with a gymnasium, multipurpose rooms, and indoor and outdoor pools. A family/universal change room is available at this location.",M4R,M4R,CA,Central Toronto (North Toronto West),Ontario,ON,Toronto,8133394.0,,,43.7143,-79.4065,6.0
267,Camps,874.0,874.0,0.0,0.0,874.0,874.0,0.0,0.0,100.0,100.0,229,267.0,S.H. Armstrong Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,56,None,Woodfield,Rd,None,M4L 2W6,"<p>This centre has a pool, gym and a few community rooms for programming. </p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
267,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,267.0,S.H. Armstrong Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,56,None,Woodfield,Rd,None,M4L 2W6,"<p>This centre has a pool, gym and a few community rooms for programming. </p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
267,Sports,1.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,100.0,100.0,229,267.0,S.H. Armstrong Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,56,None,Woodfield,Rd,None,M4L 2W6,"<p>This centre has a pool, gym and a few community rooms for programming. </p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
267,General,32.0,1028.0,0.0,0.0,30.0,1002.0,0.0,0.0,93.8,97.5,229,267.0,S.H. Armstrong Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,56,None,Woodfield,Rd,None,M4L 2W6,"<p>This centre has a pool, gym and a few community rooms for programming. </p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
267,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,267.0,S.H. Armstrong Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,56,None,Woodfield,Rd,None,M4L 2W6,"<p>This centre has a pool, gym and a few community rooms for programming. </p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
267,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,267.0,S.H. Armstrong Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,56,None,Woodfield,Rd,None,M4L 2W6,"<p>This centre has a pool, gym and a few community rooms for programming. </p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
267,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,267.0,S.H. Armstrong Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,56,None,Woodfield,Rd,None,M4L 2W6,"<p>This centre has a pool, gym and a few community rooms for programming. </p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
308,Camps,342.0,342.0,0.0,0.0,342.0,342.0,0.0,0.0,100.0,100.0,269,308.0,Fairmount Park Community Centre,crc,None,None,None,Toronto and East York,1757,None,Gerrard,St,E,M4L 2B3,"Fairmount Park Community Centre is a shared use facility that offers programs in two large community spaces. School age art, dance programs and adult fitness are the main programs.",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
308,Fitness,4.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,308.0,Fairmount Park Community Centre,crc,None,None,None,Toronto and East York,1757,None,Gerrard,St,E,M4L 2B3,"Fairmount Park Community Centre is a shared use facility that offers programs in two large community spaces. School age art, dance programs and adult fitness are the main programs.",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
308,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,308.0,Fairmount Park Community Centre,crc,None,None,None,Toronto and East York,1757,None,Gerrard,St,E,M4L 2B3,"Fairmount Park Community Centre is a shared use facility that offers programs in two large community spaces. School age art, dance programs and adult fitness are the main programs.",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
308,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,308.0,Fairmount Park Community Centre,crc,None,None,None,Toronto and East York,1757,None,Gerrard,St,E,M4L 2B3,"Fairmount Park Community Centre is a shared use facility that offers programs in two large community spaces. School age art, dance programs and adult fitness are the main programs.",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
308,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,308.0,Fairmount Park Community Centre,crc,None,None,None,Toronto and East York,1757,None,Gerrard,St,E,M4L 2B3,"Fairmount Park Community Centre is a shared use facility that offers programs in two large community spaces. School age art, dance programs and adult fitness are the main programs.",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
308,Swimming,296.1,723.2,0.0,0.0,63.199999999999996,169.60000000000002,0.0,0.0,21.3,23.5,269,308.0,Fairmount Park Community Centre,crc,None,None,None,Toronto and East York,1757,None,Gerrard,St,E,M4L 2B3,"Fairmount Park Community Centre is a shared use facility that offers programs in two large community spaces. School age art, dance programs and adult fitness are the main programs.",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
308,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,308.0,Fairmount Park Community Centre,crc,None,None,None,Toronto and East York,1757,None,Gerrard,St,E,M4L 2B3,"Fairmount Park Community Centre is a shared use facility that offers programs in two large community spaces. School age art, dance programs and adult fitness are the main programs.",M4L,M4L,CA,East Toronto (India Bazaar / The Beaches West),Ontario,ON,Toronto,8133394.0,,,43.6693,-79.3155,6.0
282,Camps,1154.0,1287.0,0.0,0.0,1119.0,1217.0,0.0,0.0,97.0,94.6,244,282.0,Swansea Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,15,None,Waller,Ave,None,M6S 4Z9,"The Swansea Community Recreation Centre and Pool has been servicing the Swansea community, in Bloor West Village, for over 25 years.",M6S,M6S,CA,West Toronto (Bloor West Village / Swansea),Ontario,ON,Toronto,8133394.0,,,43.6512,-79.4828,6.0
282,Fitness,7.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,282.0,Swansea Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,15,None,Waller,Ave,None,M6S 4Z9,"The Swansea Community Recreation Centre and Pool has been servicing the Swansea community, in Bloor West Village, for over 25 years.",M6S,M6S,CA,West Toronto (Bloor West Village / Swansea),Ontario,ON,Toronto,8133394.0,,,43.6512,-79.4828,6.0
282,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,282.0,Swansea Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,15,None,Waller,Ave,None,M6S 4Z9,"The Swansea Community Recreation Centre and Pool has been servicing the Swansea community, in Bloor West Village, for over 25 years.",M6S,M6S,CA,West Toronto (Bloor West Village / Swansea),Ontario,ON,Toronto,8133394.0,,,43.6512,-79.4828,6.0
282,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,282.0,Swansea Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,15,None,Waller,Ave,None,M6S 4Z9,"The Swansea Community Recreation Centre and Pool has been servicing the Swansea community, in Bloor West Village, for over 25 years.",M6S,M6S,CA,West Toronto (Bloor West Village / Swansea),Ontario,ON,Toronto,8133394.0,,,43.6512,-79.4828,6.0
282,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,282.0,Swansea Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,15,None,Waller,Ave,None,M6S 4Z9,"The Swansea Community Recreation Centre and Pool has been servicing the Swansea community, in Bloor West Village, for over 25 years.",M6S,M6S,CA,West Toronto (Bloor West Village / Swansea),Ontario,ON,Toronto,8133394.0,,,43.6512,-79.4828,6.0
282,Swimming,213.1,732.0,0.0,0.0,51.60000000000001,220.0,0.0,0.0,24.2,30.1,244,282.0,Swansea Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,15,None,Waller,Ave,None,M6S 4Z9,"The Swansea Community Recreation Centre and Pool has been servicing the Swansea community, in Bloor West Village, for over 25 years.",M6S,M6S,CA,West Toronto (Bloor West Village / Swansea),Ontario,ON,Toronto,8133394.0,,,43.6512,-79.4828,6.0
282,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,282.0,Swansea Community Recreation Centre,crc,Partially Accessible,None,None,Toronto and East York,15,None,Waller,Ave,None,M6S 4Z9,"The Swansea Community Recreation Centre and Pool has been servicing the Swansea community, in Bloor West Village, for over 25 years.",M6S,M6S,CA,West Toronto (Bloor West Village / Swansea),Ontario,ON,Toronto,8133394.0,,,43.6512,-79.4828,6.0
287,Camps,2446.0,2535.0,0.0,0.0,2306.0,2255.0,0.0,0.0,94.3,89.0,249,241.0,Trinity Community Recreation Centre,crc,Fully Accessible,None,None,Toronto and East York,155,None,Crawford,St,None,M6J 2V5,"This open-concept centre is located within Trinity Bellwoods Park, and features a gymnasium with resilient maple flooring with rubber pads. A family/universal change room is available at this location.",M6J,M6J,CA,West Toronto (Rua Aþores / Trinity),Ontario,ON,Toronto,8133394.0,,,43.648,-79.4177,6.0
287,Fitness,20.0,221.0,2.0,24.0,1.0,12.0,10.0,10.9,5.0,5.4,249,241.0,Trinity Community Recreation Centre,crc,Fully Accessible,None,None,Toronto and East York,155,None,Crawford,St,None,M6J 2V5,"This open-concept centre is located within Trinity Bellwoods Park, and features a gymnasium with resilient maple flooring with rubber pads. A family/universal change room is available at this location.",M6J,M6J,CA,West Toronto (Rua Aþores / Trinity),Ontario,ON,Toronto,8133394.0,,,43.648,-79.4177,6.0
287,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,241.0,Trinity Community Recreation Centre,crc,Fully Accessible,None,None,Toronto and East York,155,None,Crawford,St,None,M6J 2V5,"This open-concept centre is located within Trinity Bellwoods Park, and features a gymnasium with resilient maple flooring with rubber pads. A family/universal change room is available at this location.",M6J,M6J,CA,West Toronto (Rua Aþores / Trinity),Ontario,ON,Toronto,8133394.0,,,43.648,-79.4177,6.0
287,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,241.0,Trinity Community Recreation Centre,crc,Fully Accessible,None,None,Toronto and East York,155,None,Crawford,St,None,M6J 2V5,"This open-concept centre is located within Trinity Bellwoods Park, and features a gymnasium with resilient maple flooring with rubber pads. A family/universal change room is available at this location.",M6J,M6J,CA,West Toronto (Rua Aþores / Trinity),Ontario,ON,Toronto,8133394.0,,,43.648,-79.4177,6.0
287,Arts,15.5,144.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,241.0,Trinity Community Recreation Centre,crc,Fully Accessible,None,None,Toronto and East York,155,None,Crawford,St,None,M6J 2V5,"This open-concept centre is located within Trinity Bellwoods Park, and features a gymnasium with resilient maple flooring with rubber pads. A family/universal change room is available at this location.",M6J,M6J,CA,West Toronto (Rua Aþores / Trinity),Ontario,ON,Toronto,8133394.0,,,43.648,-79.4177,6.0
287,Swimming,315.20000000000005,974.3999999999999,0.0,0.0,115.49999999999999,318.8,0.0,0.0,36.6,32.7,249,241.0,Trinity Community Recreation Centre,crc,Fully Accessible,None,None,Toronto and East York,155,None,Crawford,St,None,M6J 2V5,"This open-concept centre is located within Trinity Bellwoods Park, and features a gymnasium with resilient maple flooring with rubber pads. A family/universal change room is available at this location.",M6J,M6J,CA,West Toronto (Rua Aþores / Trinity),Ontario,ON,Toronto,8133394.0,,,43.648,-79.4177,6.0
